model,split,k,rmse,mae,n_test_ratings,train_time_s,predict_time_s,rank_time_s,model_bytes,catalog_coverage,n_covered_items,n_users_scored,n_users_with_relevant,user_coverage,precision_mean,precision_median,precision_std,recall_mean,recall_median,recall_std,hit_rate_mean,hit_rate_median,hit_rate_std,ndcg_mean,ndcg_median,ndcg_std,map_mean,map_median,map_std,novelty_mean,novelty_median,novelty_std,ild_mean,ild_median,ild_std,pop_rank_mean,pop_rank_median,pop_rank_std,head_frac_mean,head_frac_median,head_frac_std,medium_frac_mean,medium_frac_median,medium_frac_std,tail_frac_mean,tail_frac_median,tail_frac_std,rank_mode,family,similarity,mean_center,min_support,beta,fit_time_s
"UBCF[cosine,mc,k=30]",val,30,0.9403530921723797,0.7342578340071797,9596,0.00030279101338237524,0.004515708016697317,0.014769709028769284,7121536,0.07550535077288942,127,943,880,1.0,0.06738636363636363,0.0,0.08945536532227435,0.1263076138576806,0.0,0.20509469663817959,0.4636363636363636,0.0,0.4989595131052968,0.11724699383091626,0.0,0.1705587847188514,0.06205630282415997,0.0,0.1241889514580989,2.2911772577831253,2.28190125165164,0.26803905446140897,0.674020374810005,0.679453566210481,0.08650709366050423,0.046714858789174495,0.04503271861986912,0.02282462000989638,0.7562036055143161,0.8,0.17210205616568236,0.23244962884411455,0.2,0.16070122796083766,0.01134676564156946,0.0,0.03399434209878931,score,ubcf,cosine,True,3,25.0,0.00030279101338237524
"UBCF[cosine,mc,k=30]",val,30,0.9403530921723797,0.7342578340071797,9596,0.00030279101338237524,0.004546542011667043,0.01449954102281481,7121536,0.11117717003567182,187,943,880,1.0,0.08272727272727272,0.1,0.09889868263025864,0.17493957007728458,0.08333333333333333,0.25378304594452245,0.5420454545454545,1.0,0.49851236964285806,0.14531149934892088,0.08323546765225676,0.1874708356089022,0.07826919295706497,0.016666666666666666,0.13963545049522197,2.2577471809838547,2.243965935561783,0.285090219386004,0.6772238815005792,0.6833538132807246,0.0807550545752406,0.04331859476161428,0.03825104104699584,0.023593915153833744,0.766914103923648,0.8,0.204118216554845,0.22873806998939555,0.2,0.19896547274669465,0.004347826086956523,0.0,0.022857769241460043,affinity,ubcf,cosine,True,3,25.0,0.00030279101338237524
"UBCF[cosine,mc,k=50]",val,50,0.9405575854753687,0.7355657529107661,9596,0.0002632499672472477,0.7559231250197627,0.016761541948653758,7121536,0.050535077288941736,85,943,880,1.0,0.00034090909090909094,0.0,0.005832095816016594,0.0005492424242424242,0.0,0.011845883870091835,0.003409090909090909,0.0,0.05832095816016595,0.000383855445331493,0.0,0.0075366403142592565,0.00012152777777777777,0.0,0.0028642304872840978,8.227394294778714,8.294225997450997,0.29248965661820525,0.6493824554097776,0.669183303423375,0.09521009214968913,0.8511255167384459,0.858893515764426,0.03858583434677853,0.0005302226935312832,0.0,0.007266162791498897,0.0006362672322375399,0.0,0.007955438502238956,0.9988335100742313,1.0,0.011689401313116124,rating,ubcf,cosine,True,3,25.0,0.0002632499672472477
"UBCF[cosine,mc,k=50]",val,50,0.9405575854753687,0.7355657529107661,9596,0.0002632499672472477,0.006179666961543262,0.015387792023830116,7121536,0.06183115338882283,104,943,880,1.0,0.06772727272727272,0.0,0.09052655061198803,0.12667923633675632,0.0,0.20871378516268932,0.4590909090909091,0.0,0.4986070160545134,0.12143748928237723,0.0,0.1812593732213741,0.06656289510753796,0.0,0.13549279967033875,2.2256703321669473,2.205021430611194,0.2347468777630713,0.6659879660779255,0.6613655527572314,0.08118816312948947,0.040237310140217246,0.03854848304580607,0.018546066828632652,0.7997879109225875,0.8,0.16212481621282726,0.20021208907741253,0.2,0.16212481621282726,0.0,0.0,0.0,score,ubcf,cosine,True,3,25.0,0.0002632499672472477
"UBCF[cosine,mc,k=50]",val,50,0.9405575854753687,0.7355657529107661,9596,0.0002632499672472477,0.004589874995872378,0.015629999979864806,7121536,0.08620689655172414,145,943,880,1.0,0.08488636363636363,0.1,0.0994237585936199,0.18068335747479225,0.08333333333333333,0.2573304832949106,0.5477272727272727,1.0,0.49799992980505664,0.1543290573637801,0.08514311764162101,0.19981922354403403,0.08605732781328018,0.02,0.1527318620924295,2.1727617531340835,2.1766974999553947,0.2530505066440049,0.6804428094069715,0.6853858930720358,0.07197041610048699,0.036084477312714046,0.03301606186793575,0.019109039335839555,0.8209968186638389,0.9,0.17900486593409945,0.17868504772004243,0.1,0.17864068438633426,0.00031813361611876995,0.0,0.005634342669709344,affinity,ubcf,cosine,True,3,25.0,0.0002632499672472477
"UBCF[cosine,mc,k=80]",val,80,0.9424600803955466,0.7385530038139765,9596,0.0002650410169735551,0.7121648330357857,0.016068292025011033,7121536,0.04934601664684899,83,943,880,1.0,0.00034090909090909094,0.0,0.005832095816016594,0.0005492424242424242,0.0,0.011845883870091835,0.003409090909090909,0.0,0.05832095816016595,0.000383855445331493,0.0,0.0075366403142592565,0.00012152777777777777,0.0,0.0028642304872840978,8.232041154792462,8.294225997450997,0.2819637497310261,0.6497722405451823,0.669183303423375,0.09463311430496511,0.8517431741319456,0.859071980963712,0.03725601464704223,0.0,0.0,0.0,0.00042417815482502654,0.0,0.0065025169663879764,0.999575821845175,1.0,0.006502516966387974,rating,ubcf,cosine,True,3,25.0,0.0002650410169735551
"UBCF[cosine,mc,k=80]",val,80,0.9424600803955466,0.7385530038139765,9596,0.0002650410169735551,0.004517249995842576,0.015006957983132452,7121536,0.05112960760998811,86,943,880,1.0,0.07090909090909091,0.0,0.09453359989961425,0.13123839251008498,0.0,0.21263388776890527,0.46704545454545454,0.0,0.4991965309811287,0.1281453211241507,0.0,0.186507146802231,0.07102416723212854,0.0,0.1403153673446583,2.151371535077677,2.127363209566571,0.20723694033483722,0.6606125387359595,0.6534713056887792,0.07188183149466833,0.033968570190318716,0.0312908982748364,0.015671533662026227,0.8539766702014846,0.9,0.14329526287999753,0.14602332979851537,0.1,0.1432952628799975,0.0,0.0,0.0,score,ubcf,cosine,True,3,25.0,0.0002650410169735551
"UBCF[cosine,mc,k=80]",val,80,0.9424600803955466,0.7385530038139765,9596,0.0002650410169735551,0.004478042013943195,0.014924500021152198,7121536,0.06896551724137931,116,943,880,1.0,0.09181818181818183,0.1,0.10352760322362065,0.19301630300909484,0.1,0.26313206344613166,0.575,1.0,0.4946241146461963,0.1636586356971916,0.0994533784988141,0.200786039283648,0.09085600423881672,0.024404761904761905,0.152747294358034,2.084967017782183,2.0918726939755024,0.21839068847409737,0.688654715392185,0.6922600233976963,0.06960545629724291,0.029333143239613346,0.027900059488399763,0.01463855487888438,0.8768822905620361,0.9,0.14401003272969284,0.12311770943796395,0.1,0.14401003272969284,0.0,0.0,0.0,affinity,ubcf,cosine,True,3,25.0,0.0002650410169735551
"UBCF[cosine,mc,k=120]",val,120,0.9436425705795963,0.7405007193686804,9596,0.00026249996153637767,0.5388899999670684,0.0163463749922812,7121536,0.04934601664684899,83,943,880,1.0,0.00034090909090909094,0.0,0.005832095816016594,0.0005492424242424242,0.0,0.011845883870091835,0.003409090909090909,0.0,0.05832095816016595,0.000383855445331493,0.0,0.0075366403142592565,0.00012152777777777777,0.0,0.0028642304872840978,8.23182906571505,8.294225997450997,0.2820184223760566,0.6493887338807135,0.669183303423375,0.09484035025441839,0.8517144077371509,0.859071980963712,0.037262091036681294,0.0,0.0,0.0,0.00042417815482502654,0.0,0.0065025169663879764,0.999575821845175,1.0,0.006502516966387974,rating,ubcf,cosine,True,3,25.0,0.00026249996153637767
"UBCF[cosine,mc,k=120]",val,120,0.9436425705795963,0.7405007193686804,9596,0.00026249996153637767,0.006061208026949316,0.016233582980930805,7121536,0.04280618311533888,72,943,880,1.0,0.07352272727272728,0.0,0.09818071810594033,0.13286371457748572,0.0,0.21229236275548705,0.47045454545454546,0.0,0.49941013918802013,0.13032388919075263,0.0,0.1887114912288985,0.07269893414015438,0.0,0.14202012199282774,2.078213449423764,2.0615049604521607,0.16244999085693948,0.6566431015310541,0.6510759369745696,0.06968172363470719,0.027993234850487294,0.02599643069601428,0.01154276136290312,0.9095440084835631,1.0,0.11672323737799568,0.09045599151643692,0.0,0.11672323737799568,0.0,0.0,0.0,score,ubcf,cosine,True,3,25.0,0.00026249996153637767
"UBCF[cosine,mc,k=120]",val,120,0.9436425705795963,0.7405007193686804,9596,0.00026249996153637767,0.005286542000249028,0.016375041042920202,7121536,0.06064209274673008,102,943,880,1.0,0.0928409090909091,0.1,0.10615258153114089,0.191220642193946,0.10263157894736842,0.2574965724916566,0.5738636363636364,1.0,0.4947952813662456,0.16647631363010643,0.10778915452451095,0.20278592569341228,0.09335145083917405,0.027777777777777776,0.15593007343449677,1.987902468997844,1.9872880778449873,0.18797556832248,0.6945880620994941,0.6980781518905874,0.06599583378336714,0.022828152964042638,0.020939916716240334,0.011576590920967047,0.9316012725344645,1.0,0.11546215673303853,0.06839872746553552,0.0,0.11546215673303852,0.0,0.0,0.0,affinity,ubcf,cosine,True,3,25.0,0.00026249996153637767
"UBCF[cosine,mc,k=200]",val,200,0.9447429824638233,0.7421273160873965,9596,0.00025833299150690436,0.4080971669754945,0.01586495799710974,7121536,0.04934601664684899,83,943,880,1.0,0.00034090909090909094,0.0,0.005832095816016594,0.0005492424242424242,0.0,0.011845883870091835,0.003409090909090909,0.0,0.05832095816016595,0.000383855445331493,0.0,0.0075366403142592565,0.00012152777777777777,0.0,0.0028642304872840978,8.231743450134768,8.294225997450997,0.2820093800135428,0.6496268869809105,0.669183303423375,0.09475385276877941,0.8517030525813108,0.858893515764426,0.037260485573119555,0.0,0.0,0.0,0.00042417815482502654,0.0,0.0065025169663879764,0.999575821845175,1.0,0.006502516966387974,rating,ubcf,cosine,True,3,25.0,0.00025833299150690436
"UBCF[cosine,mc,k=200]",val,200,0.9447429824638233,0.7421273160873965,9596,0.00025833299150690436,0.004594958038069308,0.014928625023458153,7121536,0.04102259215219976,69,943,880,1.0,0.07545454545454545,0.0,0.09781351497021473,0.1391550581863427,0.0,0.21587427970494608,0.4875,0.0,0.5001279699718092,0.13372355159106622,0.0,0.18848731194581284,0.07422243874401613,0.0,0.14213498245902978,2.020299435228131,2.003322910565313,0.14787655750793458,0.6645113748694581,0.6616656563837731,0.06213229964143162,0.02429429283559059,0.02129684711481261,0.010579064379513144,0.937221633085896,1.0,0.10609614214780172,0.06277836691410393,0.0,0.10609614214780172,0.0,0.0,0.0,score,ubcf,cosine,True,3,25.0,0.00025833299150690436
"UBCF[cosine,mc,k=200]",val,200,0.9447429824638233,0.7421273160873965,9596,0.00025833299150690436,0.004587291972711682,0.014684709021821618,7121536,0.052318668252080855,88,943,880,1.0,0.09465909090909093,0.1,0.10593802107182841,0.19728721731608934,0.1111111111111111,0.26139643940330837,0.5818181818181818,1.0,0.493540863064371,0.16676031785229617,0.1100458831490401,0.1982217793291752,0.09107017507129114,0.031180555555555555,0.14827576127244665,1.875260727826781,1.8681218545658598,0.15874402543654156,0.7120157442493479,0.7144422490730287,0.05768236152410215,0.01656805554942237,0.014158239143367043,0.009780022478518783,0.9577942735949099,1.0,0.10021321266505322,0.042205726405090134,0.0,0.10021321266505322,0.0,0.0,0.0,affinity,ubcf,cosine,True,3,25.0,0.00025833299150690436
"UBCF[cosine,mc,k=300]",val,300,0.9451027352088269,0.7425465221896798,9596,0.0003242919920012355,0.24701258301502094,0.017784458003006876,7121536,0.04934601664684899,83,943,880,1.0,0.00034090909090909094,0.0,0.005832095816016594,0.0005492424242424242,0.0,0.011845883870091835,0.003409090909090909,0.0,0.05832095816016595,0.000383855445331493,0.0,0.0075366403142592565,0.00012152777777777777,0.0,0.0028642304872840978,8.231743450134768,8.294225997450997,0.2820093800135428,0.6495156942764433,0.669183303423375,0.09484792004941398,0.8517029264129126,0.858893515764426,0.03726058813693889,0.0,0.0,0.0,0.00042417815482502654,0.0,0.0065025169663879764,0.999575821845175,1.0,0.006502516966387974,rating,ubcf,cosine,True,3,25.0,0.0003242919920012355
"UBCF[cosine,mc,k=300]",val,300,0.9451027352088269,0.7425465221896798,9596,0.0003242919920012355,0.004419666947796941,0.015014457982033491,7121536,0.04102259215219976,69,943,880,1.0,0.07681818181818181,0.0,0.09872388788900789,0.14226152873599507,0.0,0.21684130163646134,0.4943181818181818,0.0,0.5002520308025347,0.1342259335102136,0.0,0.18702716913422218,0.07375474916397536,0.0,0.14064314079604556,2.0087033735905884,1.9908743859324012,0.14969136512815906,0.6649152042800487,0.6620764880746572,0.06218809662408497,0.023839392675798314,0.02082093991671624,0.010646921114555669,0.9382820784729586,1.0,0.10591837264429584,0.06171792152704136,0.0,0.10591837264429584,0.0,0.0,0.0,score,ubcf,cosine,True,3,25.0,0.0003242919920012355
"UBCF[cosine,mc,k=300]",val,300,0.9451027352088269,0.7425465221896798,9596,0.0003242919920012355,0.004465000005438924,0.016790665977168828,7121536,0.05291319857312723,89,943,880,1.0,0.0940909090909091,0.1,0.10444758377154609,0.19729304430441313,0.1111111111111111,0.2612168722013959,0.5829545454545455,1.0,0.4933509184769224,0.1676034597192643,0.1100458831490401,0.199429681337634,0.09192497251425823,0.03125,0.14873374255677604,1.8538705736215635,1.8390942760128364,0.15793045077186488,0.7143763738123317,0.7180646286312659,0.058468886556095986,0.015775339503388566,0.013027959547888162,0.009907897841262043,0.958218451749735,1.0,0.09975451289984268,0.041781548250265116,0.0,0.09975451289984268,0.0,0.0,0.0,affinity,ubcf,cosine,True,3,25.0,0.0003242919920012355
"UBCF[cosine,raw,k=5]",val,5,1.0618172331225773,0.8427482751279631,9596,0.0004402500344440341,0.7162911249906756,0.01636149996193126,7121536,0.13079667063020214,220,943,880,0.030752916224814422,0.004204545454545455,0.0,0.020639469291285517,0.007312499035426843,0.0,0.04980911959345118,0.04090909090909091,0.0,0.19819226460980638,0.009662320713703355,0.0,0.05463564165984272,0.005227648508898509,0.0,0.035541748631034396,7.812087030665889,7.961211137281765,0.7162664576239639,0.7096674883808849,0.7183148221341005,0.0802267541583541,0.7855070991803471,0.8051754907792981,0.09671243386373428,0.07550371155885474,0.0,0.09523763850892922,0.030116648992576885,0.0,0.05278533992551173,0.8943796394485685,0.9,0.10894306002728056,rating,ubcf,cosine,False,3,25.0,0.0004402500344440341
"UBCF[cosine,raw,k=5]",val,5,1.0618172331225773,0.8427482751279631,9596,0.0004402500344440341,0.008572417020332068,0.015725959034170955,7121536,0.24851367419738407,418,943,880,1.0,0.07181818181818182,0.0,0.08950051581505798,0.15812790836388643,0.0,0.24701251267716787,0.4863636363636364,0.0,0.500098242494446,0.12606591292641176,0.0,0.17866429691437088,0.06670823133546348,0.0,0.13339815621610632,2.5421176119270785,2.5053063049175863,0.3677174066756593,0.7033989022573998,0.7103654834449323,0.09124181180067935,0.07179726252426374,0.06484235574063058,0.037541617767945006,0.627677624602333,0.7,0.22381467443024716,0.3163308589607636,0.3,0.19659658537229727,0.0559915164369035,0.0,0.0906666038239652,score,ubcf,cosine,False,3,25.0,0.0004402500344440341
"UBCF[cosine,raw,k=5]",val,5,1.0618172331225773,0.8427482751279631,9596,0.0004402500344440341,0.007733166974503547,0.01611495902761817,7121536,0.2734839476813318,460,943,880,1.0,0.06920454545454545,0.0,0.09072733019040713,0.13912486389706175,0.0,0.22634653096193993,0.4738636363636364,0.0,0.49960036775295635,0.11838809392718072,0.0,0.17280300332392856,0.06216934581071485,0.0,0.12704845427832345,2.576676066527432,2.5470098110003336,0.34722045530365336,0.7110986066755698,0.7220766460293546,0.08709340159922581,0.07468405855980034,0.06841165972635337,0.03685546264321315,0.6088016967126192,0.6,0.2191397626652503,0.335949098621421,0.3,0.19051646633710514,0.055249204665959714,0.0,0.09129590976031388,affinity,ubcf,cosine,False,3,25.0,0.0004402500344440341
"UBCF[cosine,raw,k=10]",val,10,1.0241348262264072,0.8134637923084171,9596,0.0002589999930933118,0.7737468749983236,0.01572854199912399,7121536,0.06183115338882283,104,943,880,0.08483563096500531,0.0009090909090909091,0.0,0.009496585056102527,0.0018163780663780665,0.0,0.023138089229891873,0.00909090909090909,0.0,0.09496585056102527,0.0017987703061060419,0.0,0.02055808065089564,0.0008089826839826838,0.0,0.010634429808495792,8.444292700951047,8.565650549217612,0.3496999305093965,0.7051129755434484,0.7054848161521088,0.06908998520776516,0.8717120988554634,0.8886972040452112,0.045717329900809074,0.012831389183457054,0.0,0.03902664165536341,0.0013785790031813363,0.0,0.012543252019593328,0.9857900318133618,1.0,0.04184678385239175,rating,ubcf,cosine,False,3,25.0,0.0002589999930933118
"UBCF[cosine,raw,k=10]",val,10,1.0241348262264072,0.8134637923084171,9596,0.0002589999930933118,0.006979083002079278,0.01526499999454245,7121536,0.1902497027348395,320,943,880,1.0,0.08568181818181819,0.1,0.10096007224550077,0.1765588038814769,0.08333333333333333,0.2544552511441864,0.5375,1.0,0.498875299325982,0.14532353147978028,0.07945707943276742,0.1888693411134841,0.0778102052268719,0.016269841269841268,0.14086436438419997,2.380563966319548,2.3473816368469005,0.33534430081797095,0.693110334259305,0.7020744331961242,0.08352829865452306,0.05517508073200381,0.04913741820345032,0.030310574057858714,0.7100742311770945,0.8,0.22773297677090135,0.26617179215270415,0.2,0.21353082726589376,0.023753976670201488,0.0,0.056695174444520165,score,ubcf,cosine,False,3,25.0,0.0002589999930933118
"UBCF[cosine,raw,k=10]",val,10,1.0241348262264072,0.8134637923084171,9596,0.0002589999930933118,0.007453666999936104,0.016806249972432852,7121536,0.1985731272294887,334,943,880,1.0,0.06875,0.0,0.08802358381879764,0.14840933640183182,0.0,0.24068689821430753,0.4784090909090909,0.0,0.49981768317385444,0.12076740822795028,0.0,0.1710690977402084,0.06305050898726494,0.0,0.12063036191223223,2.501207025167162,2.5052970440862943,0.34603326819954927,0.6874777189226023,0.6963120718932636,0.0888437934908112,0.0664168111820528,0.06079714455681142,0.033475173637843664,0.6369034994697773,0.7,0.22572308490698853,0.3230116648992577,0.3,0.1995500428689721,0.040084835630965,0.0,0.07630529538066888,affinity,ubcf,cosine,False,3,25.0,0.0002589999930933118
"UBCF[cosine,raw,k=20]",val,20,1.0095463368552957,0.8028938735168413,9596,0.0002592910313978791,0.8081536659738049,0.01639533304842189,7121536,0.054102259215219974,91,943,880,0.0911983032873807,0.00045454545454545455,0.0,0.006730483674084933,0.0006168831168831168,0.0,0.010400035215821522,0.004545454545454545,0.0,0.06730483674084932,0.0007399194375542221,0.0,0.01197633462447122,0.0003070887445887446,0.0,0.005504793363820802,8.5060671490529,8.582643049361842,0.2649979635319024,0.7016385551887394,0.6989760779562544,0.07109672056923567,0.8799564466689336,0.8913146936347414,0.03395110585736514,0.0033934252386002123,0.0,0.019251962131133494,0.00031813361611876995,0.0,0.005634342669709344,0.996288441145281,1.0,0.02153872589975558,rating,ubcf,cosine,False,3,25.0,0.0002592910313978791
"UBCF[cosine,raw,k=20]",val,20,1.0095463368552957,0.8028938735168413,9596,0.0002592910313978791,0.008021124987863004,0.015399291005451232,7121536,0.14090368608799048,237,943,880,1.0,0.09181818181818181,0.1,0.10527114840311304,0.18630184396004212,0.1,0.2524485466919438,0.5681818181818182,1.0,0.4956111026644682,0.15632582547228283,0.09478836436955079,0.19149244491773532,0.08416145636495338,0.021527777777777778,0.1406958224772459,2.250759902751678,2.2141833894664336,0.30453513736734855,0.6911947334209487,0.6965989437195699,0.07527468203313067,0.043134199647611664,0.037001784651992865,0.02470739611339233,0.7796394485683987,0.8,0.21177913176284954,0.21410392364793213,0.2,0.20663726029270843,0.006256627783669142,0.0,0.02751347664524885,score,ubcf,cosine,False,3,25.0,0.0002592910313978791
"UBCF[cosine,raw,k=20]",val,20,1.0095463368552957,0.8028938735168413,9596,0.0002592910313978791,0.006059125007595867,0.014875166001729667,7121536,0.13852556480380498,233,943,880,1.0,0.07829545454545456,0.1,0.09831020060225322,0.16232906527427518,0.05555555555555555,0.24422723505959756,0.5113636363636364,1.0,0.5001551109080279,0.13595430370146924,0.06943122193677728,0.18382994414531573,0.0729312339308619,0.0125,0.13614558621646547,2.333010932956301,2.3299340984926156,0.30803568593563085,0.677046670874002,0.6811786704212658,0.08384440987146394,0.050169412616713656,0.04515169541939322,0.02691262408095093,0.7241781548250265,0.8,0.21683091456142248,0.2635206786850477,0.2,0.20520072340555504,0.012301166489925769,0.0,0.03711041751058362,affinity,ubcf,cosine,False,3,25.0,0.0002592910313978791
"UBCF[cosine,raw,k=30]",val,30,1.0059131238174546,0.8007716682984972,9596,0.0002519999979995191,0.8203743750345893,0.016059832996688783,7121536,0.05172413793103448,87,943,880,0.0911983032873807,0.0005681818181818182,0.0,0.0075206132422260446,0.0009956709956709955,0.0,0.015295603662192896,0.005681818181818182,0.0,0.07520613242226042,0.0008052343477392621,0.0,0.011287528540215624,0.0002739448051948052,0.0,0.004272491200989082,8.520919393418005,8.59195398980099,0.2265163531834506,0.705143014766748,0.7083682941964848,0.07029024655498022,0.881902089537927,0.8904223676383106,0.028514812886821124,0.0016967126193001062,0.0,0.012921667471469273,0.0,0.0,0.0,0.9983032873806998,1.0,0.012921667471469266,rating,ubcf,cosine,False,3,25.0,0.0002519999979995191
"UBCF[cosine,raw,k=30]",val,30,1.0059131238174546,0.8007716682984972,9596,0.0002519999979995191,0.008265624986961484,0.018859125033486634,7121536,0.11831153388822829,199,943,880,1.0,0.09613636363636364,0.1,0.10818001912269903,0.19644625223845147,0.1,0.25839495045106337,0.5840909090909091,1.0,0.4931582792845836,0.1659116929477362,0.10421703807657075,0.2000817883411035,0.09151702666546416,0.025,0.15378608389929896,2.1864290408612903,2.147566829249655,0.28123087207724873,0.6902807920361425,0.6959143492244415,0.07248998136969707,0.03741561699816362,0.031171921475312316,0.02172501553124076,0.8207847295864263,0.9,0.1993423883473975,0.17794273594909862,0.1,0.19802959553777522,0.0012725344644750796,0.0,0.0121243100638793,score,ubcf,cosine,False,3,25.0,0.0002519999979995191
"UBCF[cosine,raw,k=30]",val,30,1.0059131238174546,0.8007716682984972,9596,0.0002519999979995191,0.008179375028703362,0.016311999992467463,7121536,0.11117717003567182,187,943,880,1.0,0.08272727272727272,0.1,0.09889868263025864,0.17493957007728458,0.08333333333333333,0.25378304594452245,0.5420454545454545,1.0,0.49851236964285806,0.14531149934892088,0.08323546765225676,0.1874708356089022,0.07826919295706497,0.016666666666666666,0.13963545049522197,2.2577471809838547,2.243965935561783,0.285090219386004,0.6772238815005792,0.6833538132807246,0.0807550545752406,0.04331859476161428,0.03825104104699584,0.023593915153833744,0.766914103923648,0.8,0.204118216554845,0.22873806998939555,0.2,0.19896547274669465,0.004347826086956523,0.0,0.022857769241460043,affinity,ubcf,cosine,False,3,25.0,0.0002519999979995191
"UBCF[cosine,raw,k=50]",val,50,1.006625619928484,0.801526745636149,9596,0.00034262501867488027,0.7739328329917043,0.01638879196252674,7121536,0.052318668252080855,88,943,880,0.0911983032873807,0.00045454545454545455,0.0,0.006730483674084933,0.0006168831168831168,0.0,0.010400035215821522,0.004545454545454545,0.0,0.06730483674084932,0.0006818372060261775,0.0,0.01085556200387126,0.00025974025974025974,0.0,0.004522624147724328,8.525627930610511,8.582643049361842,0.21216914548059554,0.7026839491263619,0.7046402649863136,0.0729908179992575,0.8826131746303109,0.8907198096371207,0.026239202598745796,0.00042417815482502654,0.0,0.006502516966387975,0.0,0.0,0.0,0.9995758218451749,1.0,0.006502516966387974,rating,ubcf,cosine,False,3,25.0,0.00034262501867488027
"UBCF[cosine,raw,k=50]",val,50,1.006625619928484,0.801526745636149,9596,0.00034262501867488027,0.007356208981946111,0.01584825001191348,7121536,0.09631391200951249,162,943,880,1.0,0.09840909090909092,0.1,0.1068622321662989,0.20654225581876076,0.125,0.2664791260246683,0.5931818181818181,1.0,0.4915197704729142,0.17349039534126529,0.12829901735726457,0.20444299173990801,0.09598951479792255,0.03333333333333333,0.15672956878099267,2.107618116882621,2.0822699380148317,0.25685698381491845,0.6935107461883795,0.6955964981130625,0.06696975221434043,0.031226236970747227,0.026115407495538374,0.018508434091157076,0.8697773064687169,1.0,0.1762087561005274,0.13022269353128316,0.0,0.1762087561005274,0.0,0.0,0.0,score,ubcf,cosine,False,3,25.0,0.00034262501867488027
"UBCF[cosine,raw,k=50]",val,50,1.006625619928484,0.801526745636149,9596,0.00034262501867488027,0.008053332974668592,0.015829165989998728,7121536,0.08620689655172414,145,943,880,1.0,0.08488636363636363,0.1,0.0994237585936199,0.18068335747479225,0.08333333333333333,0.2573304832949106,0.5477272727272727,1.0,0.49799992980505664,0.1543290573637801,0.08514311764162101,0.19981922354403403,0.08605732781328018,0.02,0.1527318620924295,2.1727617531340835,2.1766974999553947,0.2530505066440049,0.6804428094069715,0.6853858930720358,0.07197041610048699,0.036084477312714046,0.03301606186793575,0.019109039335839555,0.8209968186638389,0.9,0.17900486593409945,0.17868504772004243,0.1,0.17864068438633426,0.00031813361611876995,0.0,0.005634342669709344,affinity,ubcf,cosine,False,3,25.0,0.00034262501867488027
"UBCF[cosine,raw,k=80]",val,80,1.0082712958351827,0.8035806017048149,9596,0.0002876250073313713,0.7118170000030659,0.016235875023994595,7121536,0.04934601664684899,83,943,880,0.0911983032873807,0.00045454545454545455,0.0,0.006730483674084933,0.0006168831168831168,0.0,0.010400035215821522,0.004545454545454545,0.0,0.06730483674084932,0.0007399194375542221,0.0,0.01197633462447122,0.0003070887445887446,0.0,0.005504793363820802,8.532189784420336,8.607154299145495,0.20210268878134202,0.7037210719790966,0.7046402649863136,0.06910431296836979,0.8834229864943038,0.8923854848304581,0.025017744166599,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,rating,ubcf,cosine,False,3,25.0,0.0002876250073313713
"UBCF[cosine,raw,k=80]",val,80,1.0082712958351827,0.8035806017048149,9596,0.0002876250073313713,0.0077444170019589365,0.016118167026434094,7121536,0.0802615933412604,135,943,880,1.0,0.10215909090909092,0.1,0.10796439879697044,0.21651270108888193,0.13484848484848483,0.2697692565457789,0.6181818181818182,1.0,0.48610861170798825,0.18131690790450677,0.13886244387355456,0.20620945542623031,0.10074463258577841,0.041666666666666664,0.15906045339281952,2.020288511807743,2.0089980264055796,0.2249926516199667,0.6996123226876502,0.7022929535764546,0.06505830247038331,0.024939770360898394,0.02099940511600238,0.014458018948537934,0.9194061505832449,1.0,0.14282138654522009,0.08059384941675504,0.0,0.14282138654522009,0.0,0.0,0.0,score,ubcf,cosine,False,3,25.0,0.0002876250073313713
"UBCF[cosine,raw,k=80]",val,80,1.0082712958351827,0.8035806017048149,9596,0.0002876250073313713,0.00803062500199303,0.016178833961021155,7121536,0.06896551724137931,116,943,880,1.0,0.09181818181818183,0.1,0.10352760322362065,0.19301630300909484,0.1,0.26313206344613166,0.575,1.0,0.4946241146461963,0.1636586356971916,0.0994533784988141,0.200786039283648,0.09085600423881672,0.024404761904761905,0.152747294358034,2.084967017782183,2.0918726939755024,0.21839068847409737,0.688654715392185,0.6922600233976963,0.06960545629724291,0.029333143239613346,0.027900059488399763,0.01463855487888438,0.8768822905620361,0.9,0.14401003272969284,0.12311770943796395,0.1,0.14401003272969284,0.0,0.0,0.0,affinity,ubcf,cosine,False,3,25.0,0.0002876250073313713
"UBCF[cosine,raw,k=120]",val,120,1.009369059966913,0.8050807161869461,9596,0.0002515409723855555,0.5517726249527186,0.015729958016891032,7121536,0.04934601664684899,83,943,880,0.0911983032873807,0.00045454545454545455,0.0,0.006730483674084933,0.0006168831168831168,0.0,0.010400035215821522,0.004545454545454545,0.0,0.06730483674084932,0.0006818372060261775,0.0,0.01085556200387126,0.00025974025974025974,0.0,0.004522624147724328,8.531821724277751,8.607154299145495,0.20201255679588204,0.7031510313940456,0.6992103576459392,0.07129877683991719,0.883386271490421,0.8914931588340274,0.02502162147561705,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,rating,ubcf,cosine,False,3,25.0,0.0002515409723855555
