model,split,k,rmse,mae,n_test_ratings,train_time_s,predict_time_s,rank_time_s,model_bytes,catalog_coverage,n_covered_items,n_users_scored,n_users_with_relevant,user_coverage,precision_mean,precision_median,precision_std,recall_mean,recall_median,recall_std,hit_rate_mean,hit_rate_median,hit_rate_std,ndcg_mean,ndcg_median,ndcg_std,map_mean,map_median,map_std,novelty_mean,novelty_median,novelty_std,ild_mean,ild_median,ild_std,pop_rank_mean,pop_rank_median,pop_rank_std,head_frac_mean,head_frac_median,head_frac_std,medium_frac_mean,medium_frac_median,medium_frac_std,tail_frac_mean,tail_frac_median,tail_frac_std,rank_mode,family,lam,similarity,weight_mode,pearson_sim_coef,spearman_sim_coef,frac_negative_coef,mean_abs_coef,rank_deficient_solves,fit_time_s
"RegCF[learned,k=20,lam=25]",val,20,0.9244396848804901,0.7262864749988475,9596,0.08432529197307304,0.019982209021691233,0.01621604198589921,894148,0.5243757431629013,882,943,880,1.0,0.042045454545454546,0.0,0.06948795479073383,0.0818897232883905,0.0,0.17651769218567484,0.3261363636363636,0.0,0.4690644522207582,0.0708830308789426,0.0,0.1353270233841399,0.03508636857520786,0.0,0.09450423048227756,3.55002392782389,3.52884313885112,0.5264155563801248,0.7337529776388801,0.752151608118968,0.09532224821270271,0.195395925896253,0.1902439024390244,0.07227037699092151,0.2604453870625663,0.2,0.171649339315061,0.3523860021208908,0.3,0.1575830300309815,0.38716861081654297,0.4,0.20288455972869376,score,regression,25.0,adjusted_cosine,learned,0.530732655200177,0.643861333143492,0.05451219512195122,0.06075227092529969,0,0.08432529197307304
"RegCF[learned,k=20,lam=25]",val,20,0.9244396848804901,0.7262864749988475,9596,0.08432529197307304,0.019125499995425344,0.015101707947906107,894148,0.3912009512485137,658,943,880,0.9989395546129375,0.06852272727272728,0.0,0.09011482717477794,0.13234612836357862,0.0,0.21506822368534348,0.4647727272727273,0.0,0.4990411221294005,0.11396373952526968,0.0,0.16684797272625218,0.0590210061928812,0.0,0.12215967787130921,3.089680712747444,3.0254423318859884,0.485566527060223,0.7231660836089643,0.7450922126086235,0.1048742932041266,0.13479459469348334,0.12355740630577039,0.062648610566948,0.4009544008483563,0.4,0.20803687877183163,0.3717921527041357,0.4,0.15354851257274196,0.22725344644750797,0.2,0.18002590762568962,affinity,regression,25.0,adjusted_cosine,learned,0.530732655200177,0.643861333143492,0.05451219512195122,0.06075227092529969,0,0.08432529197307304
"RegCF[learned,k=20,lam=100]",val,20,0.9196425664987743,0.7256884932859962,9596,0.08059974998468533,0.02123820799170062,0.016998374951072037,894148,0.07372175980975029,124,943,880,1.0,0.04795454545454546,0.0,0.08134477097783194,0.07144843864067983,0.0,0.14865112844934766,0.3306818181818182,0.0,0.4707261967880457,0.06972948985178706,0.0,0.1263034282147441,0.032295382431171124,0.0,0.07894295510824054,2.6324071119198655,2.617469933930669,0.15975980872395376,0.7365280862656822,0.7537391215033887,0.054977881521415105,0.07556332612701498,0.07245687091017251,0.014566889509995668,0.6019088016967127,0.6,0.12625827065863462,0.3790031813361612,0.4,0.1184841581967136,0.019088016967126194,0.0,0.04268603214554993,rating,regression,100.0,adjusted_cosine,learned,0.6688044201208124,0.7653866540872907,0.03484756097560976,0.02824171640972938,0,0.08059974998468533
"RegCF[learned,k=20,lam=100]",val,20,0.9196425664987743,0.7256884932859962,9596,0.08059974998468533,0.021795624983496964,0.017067625012714416,894148,0.4577883472057075,770,943,880,1.0,0.05443181818181818,0.0,0.08054645497884892,0.1033081119375392,0.0,0.1964271516320772,0.3931818181818182,0.0,0.48873439549424497,0.09011959398312928,0.0,0.14940448491514738,0.04527350388808722,0.0,0.10496669488457915,3.161620964895232,3.1306883482941377,0.5036546834478808,0.7200059536226612,0.7400125251982277,0.09729384249819059,0.14386553476791009,0.13575252825698989,0.06528168621875999,0.3803817603393425,0.4,0.21031535962688766,0.3653234358430541,0.4,0.1606650071891944,0.2542948038176034,0.2,0.1918180590442902,score,regression,100.0,adjusted_cosine,learned,0.6688044201208124,0.7653866540872907,0.03484756097560976,0.02824171640972938,0,0.08059974998468533
"RegCF[learned,k=20,lam=100]",val,20,0.9196425664987743,0.7256884932859962,9596,0.08059974998468533,0.02296662499429658,0.016676499973982573,894148,0.30677764565992865,516,943,880,0.9989395546129375,0.08193181818181819,0.1,0.0993878642711524,0.1599562984587272,0.07142857142857142,0.234528255965876,0.5215909090909091,1.0,0.49981768317385444,0.13867822312966843,0.07414861528507456,0.1834407235134894,0.07370888465866145,0.013888888888888888,0.13640020720265314,2.7137339762403188,2.6156022884464263,0.46084629716978315,0.7094633539185664,0.7290848347309505,0.10130461928999093,0.09004865684277463,0.07566924449732301,0.05497079630571483,0.5716861081654295,0.6,0.24087160177891961,0.3141039236479321,0.3,0.16531003432167585,0.1142099681866384,0.1,0.14654400303738052,affinity,regression,100.0,adjusted_cosine,learned,0.6688044201208124,0.7653866540872907,0.03484756097560976,0.02824171640972938,0,0.08059974998468533
"RegCF[learned,k=20,lam=300]",val,20,0.9271685381218546,0.7334455824947342,9596,0.08370458398712799,0.025421167025342584,0.027596750005614012,894148,0.036860879904875146,62,943,880,1.0,0.041249999999999995,0.0,0.07337643525970766,0.0597906126079558,0.0,0.13071456467139764,0.3034090909090909,0.0,0.4599918047537187,0.05726200996837364,0.0,0.10911826582536455,0.024853470754884442,0.0,0.06273999584545639,2.643633714082111,2.6235750663047477,0.14503297836974519,0.736104980761612,0.7537391215033887,0.046661535053743465,0.07662648413463934,0.0750148720999405,0.012340745363471321,0.5966065747613998,0.6,0.12072472696986955,0.3915164369034994,0.4,0.11264118998265743,0.011876988335100742,0.0,0.03365520390899325,rating,regression,300.0,adjusted_cosine,learned,0.7132366789015593,0.8049275858268625,0.031158536585365854,0.012294751740344119,0,0.08370458398712799
"RegCF[learned,k=20,lam=300]",val,20,0.9271685381218546,0.7334455824947342,9596,0.08370458398712799,0.019841083034407347,0.01569491601549089,894148,0.41200951248513673,693,943,880,1.0,0.05795454545454545,0.0,0.08360695589327972,0.10835379378218492,0.0,0.1970714970277131,0.41704545454545455,0.0,0.4933509184769224,0.09680919045023018,0.0,0.15539278239076423,0.04947181029398291,0.0,0.11012522168440743,2.98194561990472,2.933208207868237,0.5018973443303117,0.7156814961626845,0.7314476092091807,0.09548185736848044,0.12143840805761859,0.11005353955978583,0.06261272163792135,0.45365853658536587,0.4,0.23491625207087763,0.35090137857900316,0.3,0.16815703227461334,0.19544008483563097,0.2,0.1811451904000996,score,regression,300.0,adjusted_cosine,learned,0.7132366789015593,0.8049275858268625,0.031158536585365854,0.012294751740344119,0,0.08370458398712799
"RegCF[learned,k=20,lam=300]",val,20,0.9271685381218546,0.7334455824947342,9596,0.08370458398712799,0.02100983401760459,0.015069417015183717,894148,0.26694411414982167,449,943,880,0.9989395546129375,0.08340909090909092,0.1,0.10117496715440433,0.1649674528558105,0.06666666666666667,0.2408325170503865,0.5215909090909091,1.0,0.49981768317385444,0.1434105576599297,0.07336392209936006,0.18687496912673593,0.07727759167640119,0.014285714285714285,0.13725291447558155,2.5557258938009646,2.426823788144123,0.43802863230726613,0.6987542035249148,0.7148427673009923,0.09892364601803401,0.07263949966660001,0.05550267697798929,0.050317757927901115,0.6591728525980912,0.7,0.2460692142480751,0.2633085896076352,0.2,0.17524770821930621,0.07751855779427361,0.0,0.12745838763615971,affinity,regression,300.0,adjusted_cosine,learned,0.7132366789015593,0.8049275858268625,0.031158536585365854,0.012294751740344119,0,0.08370458398712799
"RegCF[learned,k=20,lam=1000]",val,20,0.9355098869564684,0.7410503824873883,9596,0.08879775000968948,0.01993166602915153,0.01713629101868719,894148,0.022592152199762187,38,943,880,1.0,0.039318181818181815,0.0,0.07249487769038215,0.05814089074170879,0.0,0.1341958481212456,0.2875,0.0,0.4528540513331792,0.051068332784522726,0.0,0.10019241153405357,0.020798523607675392,0.0,0.05666618195123454,2.6476701840012336,2.6346306860261763,0.1388960019165094,0.7349243804897152,0.7537391215033887,0.04454661270791396,0.07693414577370562,0.07566924449732301,0.011194608228756927,0.5875927889713679,0.6,0.1191122311089442,0.4048780487804878,0.4,0.11038227810740367,0.007529162248144221,0.0,0.02796234479000601,rating,regression,1000.0,adjusted_cosine,learned,0.7229912283800786,0.8190322444736402,0.030274390243902438,0.004203921245269223,0,0.08879775000968948
"RegCF[learned,k=20,lam=1000]",val,20,0.9355098869564684,0.7410503824873883,9596,0.08879775000968948,0.017195874999742955,0.01647474995115772,894148,0.3977407847800238,669,943,880,1.0,0.061818181818181814,0.0,0.08793607998306663,0.11419571599344837,0.0,0.2040681370048668,0.4284090909090909,0.0,0.49512960430524494,0.10249878978962657,0.0,0.1614068555624215,0.05295463868417737,0.0,0.11519801256832786,2.8945424789960317,2.840801854322783,0.5093640738864882,0.7135572353614438,0.728566090426783,0.09515603151759458,0.11116142426458017,0.09922665080309338,0.06241351451390813,0.4957582184517497,0.5,0.24646768428933205,0.33457051961823964,0.3,0.17507353947848855,0.16967126193001064,0.1,0.17573804964368758,score,regression,1000.0,adjusted_cosine,learned,0.7229912283800786,0.8190322444736402,0.030274390243902438,0.004203921245269223,0,0.08879775000968948
"RegCF[learned,k=20,lam=1000]",val,20,0.9355098869564684,0.7410503824873883,9596,0.08879775000968948,0.019808707991614938,0.015573290991596878,894148,0.24910820451843044,419,943,880,0.9989395546129375,0.08420454545454546,0.1,0.10368875267339724,0.16392712345565646,0.06666666666666667,0.24024655802994765,0.5159090909090909,1.0,0.5000310260308698,0.1432693674409039,0.06868731142753402,0.18818912424127557,0.07754479764338396,0.011728395061728396,0.13813849406010273,2.4779735498330453,2.349286884711458,0.43140734926779567,0.6901829695758588,0.703618872670386,0.09598043798525478,0.06473725746491099,0.04782867340868531,0.04874181035150273,0.7064687168610817,0.8,0.2466130245808964,0.23149522799575822,0.2,0.17933171451449123,0.06203605514316013,0.0,0.11702654885116429,affinity,regression,1000.0,adjusted_cosine,learned,0.7229912283800786,0.8190322444736402,0.030274390243902438,0.004203921245269223,0,0.08879775000968948
"RegCF[learned,k=20,lam=3000]",val,20,0.9394300421003443,0.7444052311042255,9596,0.1442995830439031,0.02065650001168251,0.01596983300987631,894148,0.020214030915576695,34,943,880,1.0,0.03977272727272727,0.0,0.0736498074396548,0.05843942002056242,0.0,0.1345567103254265,0.28863636363636364,0.0,0.45338615219178907,0.049758758240684674,0.0,0.09762327825057951,0.019833906668728096,0.0,0.05468530931995712,2.642838900426565,2.629146009563376,0.1340489831409989,0.7344962717655373,0.7537391215033887,0.0441023234421786,0.07653677840350294,0.07560975609756096,0.010519737198160196,0.5902439024390242,0.6,0.11706896320956664,0.40466595970307523,0.4,0.11010258571636442,0.005090137857900319,0.0,0.023394687419373436,rating,regression,3000.0,adjusted_cosine,learned,0.7230905003419879,0.823184421150866,0.029847560975609755,0.0014645282842681332,0,0.1442995830439031
"RegCF[learned,k=20,lam=3000]",val,20,0.9394300421003443,0.7444052311042255,9596,0.1442995830439031,0.01685529202222824,0.01507466600742191,894148,0.3864447086801427,650,943,880,1.0,0.06284090909090909,0.0,0.08869485806249792,0.1143954189630377,0.0,0.20196142841214465,0.4329545454545455,0.0,0.49576628289983227,0.10387722079888319,0.0,0.16234103870840538,0.053827784828156845,0.0,0.11585186881520815,2.869243344285707,2.8114899485100593,0.5134457313551191,0.7117665043322472,0.7290096501786321,0.09614509382995397,0.1082974647091219,0.09613325401546699,0.06258571166113534,0.5104984093319194,0.5,0.25125178274153687,0.3258748674443267,0.3,0.17596761075969042,0.163626723223754,0.1,0.17522323222396494,score,regression,3000.0,adjusted_cosine,learned,0.7230905003419879,0.823184421150866,0.029847560975609755,0.0014645282842681332,0,0.1442995830439031
"RegCF[learned,k=20,lam=3000]",val,20,0.9394300421003443,0.7444052311042255,9596,0.1442995830439031,0.023915208992548287,0.016254750022199005,894148,0.24197384066587396,407,943,880,0.9989395546129375,0.08340909090909092,0.1,0.10350937000268864,0.16304219469606193,0.06666666666666667,0.23939423044678287,0.5159090909090909,1.0,0.5000310260308698,0.1431564741399687,0.06943122193677728,0.19052854709338082,0.07816710364701436,0.01242283950617284,0.14241270442571832,2.451510156234244,2.3237114827673655,0.4259620956042678,0.686847024935431,0.6998104268276939,0.09500234160508697,0.06204646403601351,0.045568114217727544,0.047917780548587176,0.7232237539766703,0.8,0.24417067876657958,0.21919406150583245,0.2,0.17888124696768481,0.057582184517497345,0.0,0.11428392113150955,affinity,regression,3000.0,adjusted_cosine,learned,0.7230905003419879,0.823184421150866,0.029847560975609755,0.0014645282842681332,0,0.1442995830439031
"RegCF[similarity,k=20,lam=0]",val,20,0.9211815870929806,0.7279408668693936,9596,0.190973834018223,0.0446545000304468,0.02316650003194809,881224,0.09571938168846611,161,943,880,1.0,0.04090909090909091,0.0,0.07317963566044582,0.0627649014512311,0.0,0.14098123814522256,0.30113636363636365,0.0,0.45901272055307757,0.05338982750439973,0.0,0.10446844910953114,0.022212863291360317,0.0,0.062215740988549796,3.0123122445757224,2.862431362789764,0.5256724012591395,0.7354646115051207,0.7537391215033887,0.05788241988618058,0.12699991105127925,0.09494348602022605,0.07119067035713433,0.5384941675503712,0.6,0.14742179803906774,0.36998939554612936,0.3,0.12033525308833576,0.09151643690349946,0.1,0.11339263230365361,rating,regression,0.0,adjusted_cosine,similarity,1.0,1.0,0.0,0.041349583828775266,0,0.190973834018223
"RegCF[similarity,k=20,lam=0]",val,20,0.9211815870929806,0.7279408668693936,9596,0.190973834018223,0.0178225829731673,0.015703750017564744,881224,0.6789536266349584,1142,943,880,1.0,0.015227272727272728,0.0,0.03927607928988265,0.035546323278834335,0.0,0.1296390581278427,0.1409090909090909,0.0,0.34812560455932906,0.020335153704638644,0.0,0.06097003290908972,0.0071608270202020196,0.0,0.029032963550404026,6.249587297219286,6.36174817110559,0.903254181505746,0.7136962682765166,0.7321049241391929,0.11255016896294728,0.5825104735541574,0.59738251041047,0.12911922203854206,0.053870625662778365,0.0,0.10022994907958202,0.0914103923647932,0.1,0.1066793923779384,0.8547189819724285,0.9,0.15597273882000495,score,regression,0.0,adjusted_cosine,similarity,1.0,1.0,0.0,0.041349583828775266,0,0.190973834018223
"RegCF[similarity,k=20,lam=0]",val,20,0.9211815870929806,0.7279408668693936,9596,0.190973834018223,0.020627250021789223,0.01535250002052635,881224,0.47919143876337694,806,943,880,0.9978791092258749,0.030113636363636363,0.0,0.057951262685381366,0.06286821018018972,0.0,0.16186773227364468,0.24659090909090908,0.0,0.43127159750673344,0.03818466711233506,0.0,0.08630678490834182,0.014305814844877345,0.0,0.049933231600104724,6.12239550039337,6.238637673139509,1.0712946655441546,0.7146352602190268,0.7303002769502969,0.11238590577352855,0.5657974505151772,0.5817370612730517,0.15081451768452003,0.11071049840933192,0.0,0.1556502147388982,0.10010604453870627,0.1,0.11533202045483008,0.7891834570519619,0.8,0.19810586947947478,affinity,regression,0.0,adjusted_cosine,similarity,1.0,1.0,0.0,0.041349583828775266,0,0.190973834018223
"RegCF[learned,k=40,lam=0]",val,40,1.2076878956783152,0.9149821493667231,9596,0.14728483400540426,0.027689125039614737,0.016101708984933794,1743656,0.2146254458977408,361,943,880,1.0,0.004431818181818183,0.0,0.021137071184542573,0.00921964592372484,0.0,0.05862234433385398,0.04318181818181818,0.0,0.20338179240087945,0.006850640520378011,0.0,0.039596871441608374,0.0028358059764309763,0.0,0.023206305559957122,4.841223875847079,4.795893795407375,0.24745356845800112,0.8017922586679131,0.8114649854239849,0.06873712286091571,0.38028990974543636,0.37537180249851276,0.03626614131427313,0.0009544008483563096,0.0,0.010763873644506598,0.005620360551431601,0.0,0.027650612250575,0.993425238600212,1.0,0.03191077794019979,rating,regression,0.0,adjusted_cosine,learned,0.004996872777831699,0.21965121660579062,0.25971036585365853,0.4723961426978716,1069,0.14728483400540426
"RegCF[learned,k=40,lam=0]",val,40,1.2076878956783152,0.9149821493667231,9596,0.14728483400540426,0.05082870798651129,0.015761875023599714,1743656,0.20689655172413793,348,943,880,1.0,0.004318181818181818,0.0,0.020890061353598766,0.008376738830817746,0.0,0.050540688742189345,0.042045454545454546,0.0,0.200807012843362,0.006328066305750771,0.0,0.0364562675215734,0.0025096500721500724,0.0,0.02073911455921825,4.86817900478909,4.822653917439779,0.24722809512343513,0.8047091082407435,0.8132049468014263,0.0650479603005273,0.3844643173690356,0.3782867340868531,0.03623407794039059,0.00021208907741251327,0.0,0.004602867907858621,0.002120890774125133,0.0,0.015134156558826804,0.9976670201484623,1.0,0.01579013923820857,score,regression,0.0,adjusted_cosine,learned,0.004996872777831699,0.21965121660579062,0.25971036585365853,0.4723961426978716,1069,0.14728483400540426
"RegCF[learned,k=40,lam=0]",val,40,1.2076878956783152,0.9149821493667231,9596,0.14728483400540426,0.026984249998349696,0.015783083043061197,1743656,0.21759809750297265,366,943,880,0.9989395546129375,0.004659090909090909,0.0,0.021620833484935483,0.006715382293959874,0.0,0.04585302120289795,0.045454545454545456,0.0,0.208417347833773,0.005546377649974588,0.0,0.029313333697443687,0.0018497098965848965,0.0,0.012429824126927051,4.8360018919279115,4.782948785340846,0.2507036469897725,0.8014709005872731,0.8149238416723069,0.07861616220675086,0.3803306621380623,0.3725163593099346,0.03732789808817285,0.0008483563096500531,0.0,0.01026823451605632,0.006362672322375399,0.0,0.026102524588221595,0.9927889713679746,1.0,0.029341046900707886,affinity,regression,0.0,adjusted_cosine,learned,0.004996872777831699,0.21965121660579062,0.25971036585365853,0.4723961426978716,1069,0.14728483400540426
"RegCF[learned,k=40,lam=1]",val,40,1.0413419758745848,0.8051498154849315,9596,0.10433329094666988,0.0279217500356026,0.016551667009480298,1742444,0.43103448275862066,725,943,880,1.0,0.031363636363636364,0.0,0.05718424841357362,0.05841483227520576,0.0,0.1434454670565111,0.2636363636363636,0.0,0.44085495027939925,0.0461404063189185,0.0,0.09702664898580171,0.01938563104113699,0.0,0.05872947553690664,3.5076413484393583,3.5241916325032663,0.4697361624178235,0.7127482896342281,0.7306167709379793,0.10731433472306895,0.18750011828287336,0.1873289708506841,0.06270969235981348,0.25885471898197243,0.2,0.18853430391906625,0.3773064687168611,0.4,0.1384412712851697,0.3638388123011665,0.4,0.19764243029828946,rating,regression,1.0,adjusted_cosine,learned,0.197550990479134,0.30196595232301165,0.210625,0.12058892759358586,0,0.10433329094666988
"RegCF[learned,k=40,lam=1]",val,40,1.0413419758745848,0.8051498154849315,9596,0.10433329094666988,0.028113292006310076,0.016639458015561104,1742444,0.5766944114149821,970,943,880,1.0,0.01897727272727273,0.0,0.04516534590113555,0.03592124377750081,0.0,0.11598459368828623,0.16477272727272727,0.0,0.3711862644836942,0.028508042310217977,0.0,0.0825302134365371,0.012402036951144094,0.0,0.053433211132539155,4.357256495105029,4.304512563495405,0.504250956062665,0.753295517818124,0.7688891308340049,0.09441548086039744,0.3058757884736336,0.2972635336109458,0.07503070219149083,0.05896076352067868,0.0,0.08243753054209753,0.26203605514316014,0.2,0.15372546590756528,0.6790031813361611,0.7,0.1688108245039355,score,regression,1.0,adjusted_cosine,learned,0.197550990479134,0.30196595232301165,0.210625,0.12058892759358586,0,0.10433329094666988
"RegCF[learned,k=40,lam=1]",val,40,1.0413419758745848,0.8051498154849315,9596,0.10433329094666988,0.027628166018985212,0.015275707992259413,1742444,0.4881093935790725,821,943,880,0.9989395546129375,0.026136363636363635,0.0,0.05180324679125457,0.05160204691989299,0.0,0.14321562375488497,0.225,0.0,0.4178197923023639,0.04101289798488874,0.0,0.10235453556430991,0.01882299307559724,0.0,0.07176085525514907,4.042323806834294,3.9561054546340957,0.542815196619872,0.7358348590193343,0.7548050128108797,0.10742935235444326,0.2607610603949197,0.24586555621653777,0.07970676366369607,0.11049840933191943,0.1,0.10730270369565263,0.3362672322375398,0.3,0.16277731737069295,0.5532343584305408,0.6,0.1932173544984807,affinity,regression,1.0,adjusted_cosine,learned,0.197550990479134,0.30196595232301165,0.210625,0.12058892759358586,0,0.10433329094666988
"RegCF[learned,k=40,lam=5]",val,40,0.9769305499591371,0.760128440824128,9596,0.0999400420114398,0.029077916988171637,0.016740916995331645,1742444,0.31272294887039237,526,943,880,1.0,0.04431818181818182,0.0,0.071642448291118,0.0715655037797715,0.0,0.1473490119346265,0.3386363636363636,0.0,0.4735151195205076,0.06633224264988861,0.0,0.1178770207498005,0.029637687103460913,0.0,0.07118373993764149,2.9429217356213115,2.902331141827931,0.330899177249425,0.7227555231785867,0.7340526316669358,0.08618219099584036,0.11267607588524481,0.10559190957763236,0.040267842806266434,0.44973488865323435,0.5,0.18204264952020094,0.41251325556733826,0.4,0.1411671983948809,0.13775185577942736,0.1,0.13667275347995422,rating,regression,5.0,adjusted_cosine,learned,0.3034458752503798,0.4116011594347141,0.15582317073170732,0.08051475968827669,0,0.0999400420114398
"RegCF[learned,k=40,lam=5]",val,40,0.9769305499591371,0.760128440824128,9596,0.0999400420114398,0.025979167025070637,0.01668691699160263,1742444,0.5642092746730083,949,943,880,1.0,0.029545454545454545,0.0,0.056154935411985046,0.05351765749541495,0.0,0.14135236419787015,0.24886363636363637,0.0,0.43260049650333293,0.047755497732817884,0.0,0.10923673326430121,0.02241441126113745,0.0,0.0764199074938096,3.8987928060511874,3.8520271632044683,0.5381221195812135,0.7498972515748136,0.7629459462222855,0.08863690947920297,0.2413967346356856,0.2310529446757882,0.07767997304387673,0.15864262990455993,0.1,0.13253634908326253,0.34644750795334045,0.3,0.16868921143577456,0.49490986214209975,0.5,0.20067711106870456,score,regression,5.0,adjusted_cosine,learned,0.3034458752503798,0.4116011594347141,0.15582317073170732,0.08051475968827669,0,0.0999400420114398
"RegCF[learned,k=40,lam=5]",val,40,0.9769305499591371,0.760128440824128,9596,0.0999400420114398,0.027525916986633092,0.015938042022753507,1742444,0.44292508917954815,745,943,880,0.9989395546129375,0.046477272727272735,0.0,0.0706630352930803,0.09056430863088542,0.0,0.18472856598496457,0.35795454545454547,0.0,0.4796712921962756,0.07632153390930943,0.0,0.14173209328131822,0.03785795347179275,0.0,0.10428662655829467,3.5003905718587256,3.417690859166168,0.5467767965308635,0.7373509438818904,0.7586990982628681,0.10714350353023619,0.18658236935420072,0.17096966091612134,0.07604516692623016,0.24761399787910923,0.2,0.1626875252951311,0.4093319194061506,0.4,0.15807318815138036,0.3430540827147402,0.3,0.205889928546907,affinity,regression,5.0,adjusted_cosine,learned,0.3034458752503798,0.4116011594347141,0.15582317073170732,0.08051475968827669,0,0.0999400420114398
"RegCF[learned,k=40,lam=25]",val,40,0.9293266606586917,0.7276012825769166,9596,0.10354425001423806,0.028478624997660518,0.016723083972465247,1742444,0.1759809750297265,296,943,880,1.0,0.05136363636363637,0.0,0.08051571286783839,0.0768625776957264,0.0,0.14811732671214303,0.3625,0.0,0.4809954836483419,0.07768407778783806,0.0,0.13322073358475037,0.03672030698853615,0.0,0.08584723980725611,2.6857784174278114,2.6492768419844097,0.2255046650807858,0.7284503726443801,0.7453992130828034,0.07055453097993002,0.08174166641958687,0.07656157049375371,0.024035541460454,0.5694591728525981,0.6,0.15051371402116356,0.38557794273594914,0.4,0.13042418147648036,0.04496288441145281,0.0,0.07410881496398122,rating,regression,25.0,adjusted_cosine,learned,0.47176991916774486,0.5826668387965559,0.09016768292682927,0.04501681755438278,0,0.10354425001423806
"RegCF[learned,k=40,lam=25]",val,40,0.9293266606586917,0.7276012825769166,9596,0.10354425001423806,0.02836925000883639,0.016793542017694563,1742444,0.5,841,943,880,1.0,0.04465909090909091,0.0,0.07507976590479869,0.08163667554207184,0.0,0.17358388305090003,0.325,0.0,0.46864119897725554,0.07239510312741332,0.0,0.13566670911618323,0.03565686932390801,0.0,0.09583445134134999,3.4071681350050658,3.3588701442835265,0.5099291947844804,0.7329440024507503,0.7514945273628901,0.09461202119836748,0.17493431357767528,0.16513979773944082,0.06913892421961482,0.2953340402969247,0.3,0.18146452390655057,0.376033934252386,0.4,0.15760403133923268,0.32863202545068926,0.3,0.2006013658363394,score,regression,25.0,adjusted_cosine,learned,0.47176991916774486,0.5826668387965559,0.09016768292682927,0.04501681755438278,0,0.10354425001423806
"RegCF[learned,k=40,lam=25]",val,40,0.9293266606586917,0.7276012825769166,9596,0.10354425001423806,0.03162933298153803,0.015838166000321507,1742444,0.3686087990487515,620,943,880,0.9989395546129375,0.06681818181818182,0.0,0.08711721674210374,0.13367472248545034,0.0,0.22182339809095292,0.4590909090909091,0.0,0.4986070160545134,0.1112208725752596,0.0,0.163960732942521,0.05706520312249479,0.0,0.11725975933156679,3.001869199433861,2.9176088720786986,0.4635876282712182,0.7270967974420298,0.7503429801890216,0.1056585393283861,0.12241085098692076,0.1083283759666865,0.0595340968169264,0.4237539766702015,0.4,0.2027096459341878,0.3959703075291623,0.4,0.1505287466765733,0.18027571580063625,0.1,0.17040331922737545,affinity,regression,25.0,adjusted_cosine,learned,0.47176991916774486,0.5826668387965559,0.09016768292682927,0.04501681755438278,0,0.10354425001423806
"RegCF[learned,k=40,lam=100]",val,40,0.9180050338813767,0.7226135755972118,9596,0.10107999999308959,0.03840316698187962,0.016626291966531426,1742444,0.0850178359096314,143,943,880,1.0,0.048863636363636366,0.0,0.08219724076568624,0.07279208736127704,0.0,0.1496466437245578,0.33295454545454545,0.0,0.47153842351232084,0.07180357319050158,0.0,0.12911237334018338,0.03347644958656863,0.0,0.07981732964584265,2.637293497264029,2.6185702678661054,0.17223770918683692,0.7372475104059156,0.7537391215033887,0.05582065851119709,0.07592057194658282,0.07364663890541343,0.016219908392849116,0.5969247083775184,0.6,0.13347026535869394,0.3831389183457052,0.4,0.12148195326859891,0.019936373276776245,0.0,0.04590672004423021,rating,regression,100.0,adjusted_cosine,learned,0.617160951676523,0.7185558325479398,0.05538109756097561,0.021416386514742567,0,0.10107999999308959
"RegCF[learned,k=40,lam=100]",val,40,0.9180050338813767,0.7226135755972118,9596,0.10107999999308959,0.025690083974041045,0.016520083998329937,1742444,0.4447086801426873,748,943,880,1.0,0.05477272727272728,0.0,0.08532847957159802,0.10087006087388928,0.0,0.19152861492667372,0.3784090909090909,0.0,0.4852661593636202,0.08922346957031185,0.0,0.14825497591810805,0.044595837019572135,0.0,0.10013147144198059,3.088928177101024,3.0398164491789696,0.482552708422573,0.7188652311692888,0.7362844959880566,0.09579452009983962,0.1336064668874193,0.12415229030339084,0.06208216065660951,0.3985153764581124,0.4,0.21190151521838765,0.3794273594909862,0.4,0.15666674834254476,0.2220572640509014,0.2,0.18897760712708536,score,regression,100.0,adjusted_cosine,learned,0.617160951676523,0.7185558325479398,0.05538109756097561,0.021416386514742567,0,0.10107999999308959
"RegCF[learned,k=40,lam=100]",val,40,0.9180050338813767,0.7226135755972118,9596,0.10107999999308959,0.02748641697689891,0.016167292022146285,1742444,0.29310344827586204,493,943,880,0.9989395546129375,0.08090909090909092,0.1,0.09763571824965477,0.1563019095169604,0.0625,0.22797175455013044,0.5193181818181818,1.0,0.4999107894352077,0.13431562873122657,0.06943122193677728,0.17796137384438507,0.07055755936633913,0.0125,0.1306375991932696,2.6761348681224444,2.575445069437417,0.42721358044980784,0.7156002763962971,0.7303906668068966,0.09987896113175455,0.0847642196516112,0.07037477691850089,0.05083539466904728,0.5827147401908802,0.6,0.2279984222230751,0.3238600212089077,0.3,0.16347198128545556,0.09342523860021208,0.0,0.13606244850480392,affinity,regression,100.0,adjusted_cosine,learned,0.617160951676523,0.7185558325479398,0.05538109756097561,0.021416386514742567,0,0.10107999999308959
